TIC,TOI,Disposition,R_p,Period_p,Epoch_p,RA,Dec,H_mag,V_mag,M_*_TIC8,R_*_TIC8,Teff_*_TIC8,a/R*,N_pl
448098793,3135.01,VPC+,12.945,3.70656,2357.945093,207.859488,-69.772491,10.052,11.79,1,1.03,5632,9.81,1
418471796,3136.01,VPC+,21.25,2.684189,2388.272114,205.332669,-79.409931,11.788,13.364,1.08,1.17,5914,7.1,1
395514100,3137.01,VPC,34.345,1.882382,3069.638625,207.680849,-77.302368,11.16,13.058,1.27,2.17,6381,3.2,1
270347814,3138.01,VPC+,12.188,2.874005,1623.063561,215.522891,-30.51238,11.737,14.726,0.66,0.74,4199,10.03,1
48661942,3139.01,VPC-,9.667,3.96285,2354.840766,229.740776,-28.410492,10.922,12.571,1.29,1.43,6412,8,1
394900138,3140.01,VPC-,21.141,3.093274,2386.579249,203.170973,-72.926301,11.854,13.448,1.71,1.86,7459,5.76,1
394443982,3141.01,VPC+,13.62,4.433881,2382.058438,200.21899,-73.774829,11.717,13.047,1.42,1.37,6695,9.31,1
387791274,3142.01,EB?,51.165,1.153656,2360.085141,217.301894,-62.053821,12.173,13.582,NaN,NaN,NaN,2.26,1
384244834,3143.01,PC,117.024,2.990237,2354.834136,216.56877,-63.050514,10.024,14.586,NaN,14.47,5669,0.69,1
361176558,3144.01,VPC+,13.524,3.772495,2383.264338,192.621764,-75.651854,12.192,14.04,1.39,1.33,6623,8.58,1
360816296,3145.01,VPC-,17.985,3.550593,2382.328839,190.951206,-76.696054,10.452,13.304,0.78,1.34,4803,6.71,1
360816293,3146.01,NPC,14.499,3.550608,1650.905593,190.947676,-76.696609,10.733,13.261,0.85,1.13,5083,8.2,1
359572563,3147.01,VPC,22.381,1.525663,2386.392509,183.82034,-75.568051,11.884,13.883,1.46,1.61,6797,3.92,1
323980895,3148.01,VPC,113.691,4.281444,2387.985248,146.087541,-79.545166,10.628,14.586,NaN,14.47,5669,0.88,1
296670796,3149.01,VPC-,13.558,1.15424,2359.710881,223.977871,-61.063084,10.794,15.194,NaN,NaN,NaN,4.63,1
195256633,3150.01,PNEB?,21.005,5.343066,2357.83131,222.683155,-57.761184,11.128,12.252,1.86,2.15,7822,7.37,1
36607746,3151.01,VPC+,15.273,1.72576,2358.412233,225.524814,-55.288181,11.748,13.304,1.63,1.27,7235,5.59,1
467484304,3152.01,PC,11.998,0.781506,2359.018335,168.61358,-61.559121,12.625,13.789,1.81,1.37,7691,3.17,1
466318137,3153.01,NEB,6.542,1.121602,3014.80544,165.732079,-60.196871,6.815,16.82,NaN,NaN,NaN,4.54,1
465176038,3154.01,PC,13.119,4.033382,3014.877238,162.663216,-60.846985,12.22,13.576,1.71,1.73,7458,7.37,1
457272901,3155.01,APC,8.94,4.64922,2355.282092,203.531741,-59.575617,10.307,12.398,0.86,0.93,5110,12.02,1
457110913,3156.01,APC,19.786,0.746324,2359.101067,202.922873,-58.998117,11.679,14.169,0.87,1.04,5132,3.17,1
456962262,3157.01,VPC+,28.134,2.882318,3043.13808,201.47318,-59.18126,12.257,14.42,NaN,NaN,NaN,8.53,1
451254008,3158.01,VPC,14.352,6.85616,2329.466826,171.015569,-57.543667,11.652,13.046,1.23,2.01,6282,8.11,1
449549170,3159.01,PC,5.297,1.475353,3068.914155,200.464287,-62.542088,10.291,11.941,1.02,1.81,5732,3.04,1
440872576,3160.01,VPC+,15.329,3.971279,2355.823345,224.565922,-27.682561,11.004,12.649,1.19,1.62,6200,6.9,1
438777551,3161.01,VPC,18.187,1.401034,3041.774002,201.760663,-53.448124,12.165,13.45,1.54,1.52,7014,3.99,1
433546897,3162.01,PC,21.728,1.575525,3041.729716,190.40284,-65.797295,10.719,12.273,1.36,2.2,6560,2.87,1
425316308,3163.01,VPC,15.251,3.074917,2357.894877,191.08889,-55.013304,11.032,12.054,1.46,1.6,6782,6.32,1
419946164,3164.01,EB,16.586,1.77654,1623.343394,202.818144,-48.69894,11.703,13.108,1.28,1.28,6394,5.24,1
419858461,3165.01,PC,29.007,2.543371,3041.975735,191.643788,-59.564804,12.574,14.102,1.44,1.13,6748,7.87,1
412371819,3166.01,VPC+,26.376,1.87502,2358.687433,190.745817,-59.795683,12.118,13.484,1.51,1.66,6911,4.42,1
411796826,3167.01,VPC,17.868,3.095931,2355.198773,219.168826,-57.009849,11.623,13.155,1.51,1.47,6918,6.97,1
410554986,3168.01,VPC,13.893,5.174519,2354.56787,214.225854,-55.013131,10.496,12.629,0.92,1.36,5340,9.03,1
403911354,3169.01,VPC,13.783,4.481405,2325.552168,188.458732,-50.597446,11.759,13.245,1.2,1.37,6232,8.89,1
400712525,3170.01,VPC-,10.669,1.892303,2356.723854,167.095273,-71.234245,11.749,12.866,1.27,1.41,6370,4.94,1
399058051,3171.01,VPC,16.852,1.57067,3041.247652,162.996512,-69.590115,12.521,14.205,1.09,1.21,5952,4.86,1
398502253,3172.01,VPC,16.529,3.003106,3043.480963,161.321318,-68.460603,12.524,14.15,1.2,1.91,6212,4.87,1
398466662,3173.01,VPC-+,13.064,8.771999,2347.157497,179.944288,-59.17364,10.721,12.072,1.48,1.81,6832,11.28,1
392112968,3174.01,NEB,15.484,1.196009,3041.592817,174.28726,-67.519333,12.481,13.562,1.58,1.55,7108,3.56,1
391510223,3175.01,PC,16.92,1.654627,3014.685722,161.524658,-61.869847,13.08,13.912,NaN,NaN,NaN,5.89,1
389999924,3176.01,PC,14.528,4.760621,3015.719284,160.10854,-62.68595,11.625,13.392,1.2,1.18,6213,10.72,1
383410746,3177.01,VPC,14.307,2.114655,2359.633994,183.951411,-64.567499,11.451,13.453,0.9,0.89,5254,7.51,1
381996371,3178.01,VPC+,33.858,2.933109,2359.11551,208.700898,-62.685139,12.421,13.493,NaN,NaN,NaN,3.82,1
378227267,3179.01,VPC-,15.434,4.707665,2327.565755,155.142697,-62.650985,10.796,12.569,1.07,1.18,5904,10.22,1
372960748,3180.01,VPC,12.926,2.096326,2359.742247,152.639072,-67.577979,11.718,13.426,1.04,1.56,5809,4.47,1
372596796,3181.01,NPC,13.312,3.536674,1617.031866,151.499869,-66.897568,11.331,12.905,1.1,1.14,5971,8.87,1
372448111,3182.01,PC,5.57,5.070096,2357.042103,151.311855,-65.942068,11.825,13.676,1,0.96,5641,12.88,1
370385007,3183.01,VPC,18.193,4.217429,2360.251174,225.991541,-51.182374,11.798,13.437,1.48,2.2,6841,5.7,1
366248595,3184.01,VPC-,11.621,3.607159,2358.969705,226.648904,-47.225005,11.294,12.94,1.13,1.68,6071,6.12,1
363661031,3185.01,VPC,14.138,3.560137,2355.303805,200.003652,-47.707555,10.459,11.474,1.45,1.93,6762,5.76,1
363632843,3186.01,VPC,23.348,3.613086,3014.449976,147.899701,-62.786021,12.759,13.714,1.74,1.64,7520,7.28,1
245027119,3187.01,PC,16.518,2.008428,2359.079526,197.579962,-48.908871,10,11.554,1.09,4.54,5961,1.52,1
363202582,3188.01,VPC-,18.733,1.565906,2359.2727,147.149093,-64.564676,12.441,13.88,1.26,1.6,6356,3.83,1
361998994,3189.01,NEB,13.365,1.84996,1622.189195,145.233695,-63.487255,12.65,14.228,1.25,1.37,6320,4.98,1
344745774,3190.01,VPC-,16.218,2.669856,3070.208572,156.680759,-66.504902,12.588,13.701,1.86,2,7833,4.97,1
342375120,3191.01,PC,16.923,4.436789,2355.803727,204.385758,-66.251026,11.075,12.717,1.3,2.42,6426,5.12,1
336613507,3192.01,VPC,22.583,2.235033,2356.6909,196.37411,-66.38514,12.017,13.418,1.56,1.51,7057,5.53,1
334757798,3193.01,VPC,27.294,2.301927,1623.315569,213.964308,-60.836832,12.54,14.282,2.27,2.28,9001,4.22,1
333511802,3194.01,PNEB,11.153,3.617942,2353.903239,213.321325,-60.330794,11.371,14.674,0.7,0.87,4460,10.11,1
332880327,3195.01,VPC?,17.251,0.667672,2360.096224,216.271488,-53.504968,11.506,13.356,1.48,2.82,6842,1.3,1
331297805,3196.01,VPC,9.904,4.981683,2351.787159,212.596635,-60.138268,11.224,13.244,1.01,0.91,5670,13.54,1
331160996,3197.01,VPC+,32.375,2.197249,1623.463783,212.282593,-62.268669,12.502,14.336,1.54,1.7,7007,4.85,1
121625070,3198.01,VPC+,13.665,2.12712,2359.016777,225.760717,-37.303268,11.609,13.202,1.03,1.08,5747,6.52,1
330885564,3199.01,PC,6.297,0.675607,2359.835275,213.960083,-50.538698,11.875,13.84,0.94,0.92,5411,3.44,1
330014070,3200.01,VPC,9.412,6.308781,2356.723741,213.082378,-53.704891,10.691,12.648,NaN,NaN,NaN,14.37,1
329921262,3201.01,VPC+,7.878,2.36319,3042.549876,192.328474,-68.750522,10.455,12.837,NaN,NaN,NaN,7.47,1
329691586,3202.01,PC,6.672,1.516979,2358.004096,212.547633,-51.452989,11.245,13.118,1.05,1.02,5828,5.51,1
329609449,3203.01,PC,13.176,4.244288,2358.542026,212.569502,-50.104954,11.727,12.113,1.51,1.52,6915,8.32,1
326662822,3204.01,VPC,25.855,4.044654,2353.157913,188.601628,-69.758121,12.216,14.089,2.2,2.24,8776,6.2,1
322862882,3205.01,NEB,9.683,1.236109,2359.464532,218.476418,-24.652824,11.656,14.816,0.67,0.65,4289,6.55,1
321802774,3206.01,VPC-,15.052,1.940516,2357.915255,206.103398,-64.496579,11.888,13.015,2.01,1.94,8213,4.26,1
320994166,3207.01,PC,15.64,4.099686,3070.130593,175.204153,-65.026904,11.984,14.047,NaN,NaN,NaN,10.78,1
319949055,3208.01,PC,11.681,2.357705,2356.016126,174.3894,-65.307947,12.377,13.93,1.86,1.39,7822,6.59,1
319806044,3209.01,PC,8.489,1.350936,2358.066273,174.495793,-61.471067,9.434,16.463,NaN,NaN,3226,5.14,1
318668441,3210.01,VPC+,24.458,2.236449,2359.908764,173.340427,-63.341879,11.666,13.436,1.5,1.51,6905,5.47,1
323002911,3211.01,VPC,11.695,3.594946,2384.246737,125.684881,-79.967979,11.603,13.011,1.16,1.36,6131,7.66,1
316236118,3212.01,PNEB,13.312,4.194387,2353.453378,171.894202,-65.144454,11.587,14.582,0.71,0.76,4515,12.83,1
314013231,3213.01,APC,31.038,2.539558,2357.529536,184.044295,-66.055079,12.2,13.391,1.68,1.83,7383,5.09,1
312508092,3214.01,VPC+,11.587,5.775995,2355.374217,210.678625,-52.86321,10.754,12.479,1.1,1.31,5992,10.66,1
307888842,3215.01,VPC-,13.116,1.200833,2359.494759,180.050159,-61.656214,11.903,13.262,1.43,1.58,6716,3.39,1
306547699,3216.01,NEB,12.675,2.698514,2356.241304,179.457897,-62.327549,9.409,16.514,NaN,NaN,3099,8.16,1
309436531,3217.01,EB,11.1,3.213633,2383.966929,138.805676,-79.774374,11.35,12.973,1.19,1.25,6189,7.79,1
305739565,3218.01,P,13.678,3.370431,2329.334304,206.026631,-32.522982,11.858,13.523,1.03,1.85,5765,5.17,1
305492348,3219.01,VPC-,17.149,3.296998,2358.273636,178.575507,-62.37516,12.252,13.159,1.58,1.83,7108,5.93,1
304950588,3220.01,NEB,58.543,7.431627,2350.857352,178.357143,-61.097734,12.465,13.674,NaN,NaN,12763,4.01,1
303883880,3221.01,NPC,11.98,0.897018,2359.59881,177.688793,-62.752652,12.732,13.512,NaN,NaN,NaN,3.92,1
303686889,3222.01,PC,11.875,5.632079,2359.939605,139.599866,-66.646129,11.956,13.491,1.29,2,6409,7.27,1
297668572,3223.01,VPC-+,23.918,4.633735,2358.775725,180.606477,-66.529167,12.794,13.464,NaN,NaN,13928,11.7,1
297457992,3224.01,VPC,17.08,2.831772,2358.053478,180.242287,-69.945821,12.104,13.69,1.14,1.48,6084,5.93,1
401952328,3225.01,VPC,6.081,9.150945,2357.363999,220.326629,-61.611796,8.937,11.607,NaN,NaN,NaN,18.42,1
295233473,3226.01,PC,7.029,2.372055,3069.345358,170.310557,-66.172387,11.87,14.637,0.74,1.11,4668,6.12,1
294385899,3227.01,VPC-,10.213,8.952277,2342.94518,168.998477,-69.318316,11.595,13.316,1.07,1.18,5898,15.71,1
294365631,3228.01,VPC-,18.046,1.81187,2358.150133,168.865015,-66.837389,11.041,12.701,1.2,2.25,6222,2.96,1
290263093,3229.01,VPC,19.307,5.21228,2355.167116,173.708413,-64.731693,12.188,13.66,2.12,2.06,8532,7.91,1
289445553,3230.01,VPC+,11.857,1.820007,2357.488406,219.321258,-48.051587,10.863,13.023,0.83,0.91,4994,6.45,1
280857321,3231.01,PC,17.286,2.173826,3042.803664,173.322596,-67.449286,10.944,11.916,1.76,3.28,7588,2.6,1
269439355,3232.01,PC,14.972,3.389823,1621.03022,148.000535,-63.075225,10.461,11.963,1.14,3.13,6096,3.17,1
265633507,3233.01,APC,17.846,0.978789,2331.769405,174.569842,-56.962621,12.035,13.313,1.52,2.09,6959,2.28,1
260776145,3234.01,VPC+,23.494,10.701276,2321.376877,189.182329,-52.057006,11.587,12.94,1.29,1.44,6421,15.49,1
243641947,3235.01,P,11.08,2.59262,2355.554021,207.474906,-46.066238,11.099,15.16,0.36,0.37,3375,15.18,1
242460075,3236.01,EB,13.321,2.909844,2356.489051,214.318237,-44.339683,12.017,13.637,1.09,1.31,5955,6.72,1
242389810,3237.01,VPC+?,22.459,3.027137,2357.130531,213.499298,-44.366536,12.332,13.562,1.41,1.49,6678,6.63,1
241752370,3238.01,PC,11.617,3.224746,1619.089332,208.889241,-52.524566,11.662,14.373,NaN,NaN,NaN,9.19,1
241569046,3239.01,PC,16.196,2.23108,3043.084473,206.981305,-49.721891,12.457,14.094,1.07,1.43,5905,5.15,1
241514551,3240.01,VPC+,10.596,3.860072,2357.914411,206.327148,-50.480546,11.47,13.643,0.86,0.77,5096,12.72,1
241326434,3241.01,VPC+,17.446,6.838086,2351.726265,204.138159,-51.044283,10.837,12.82,1.08,0.96,5912,16.26,1
209923610,3242.01,VPC-,15.062,3.000163,2356.230477,211.181107,-55.447687,11.52,12.873,1.42,1.45,6695,6.79,1
209707800,3243.01,VPC-,14.77,2.051909,2359.347517,210.884353,-55.443098,10.965,11.931,NaN,NaN,NaN,5.37,1
208091447,3244.01,VPC?,21.501,4.660689,1620.951574,207.892665,-59.762714,11.482,12.955,2.15,2.6,8608,5.84,1
203476998,3245.01,VPC,17.07,2.897703,2354.766143,217.801831,-23.054796,11.825,13.309,1.28,1.67,6397,5.56,1
179715231,3246.01,VPC,13.133,4.319754,2351.899578,213.538703,-37.558447,11.351,12.886,1.04,1.25,5783,9.06,1
167597352,3247.01,VPC,15.577,5.330568,2350.579903,216.219437,-38.014381,11.935,13.459,1.14,2.01,6076,6.66,1
165667705,3248.01,VPC,12.073,3.278296,2329.066407,203.846706,-38.28398,11.699,13.317,0.98,1.32,5544,7.01,1
159262969,3249.01,VPC,12.443,3.24207,2360.094698,219.568329,-40.751037,12.274,14.015,0.98,1.21,5571,7.57,1
125424836,3250.01,VPC-,11.588,3.280658,2330.610154,210.096389,-22.342378,11.034,12.674,1.02,1.18,5717,7.9,1
121194926,3251.01,PC,9.668,2.069414,2357.470311,224.787904,-40.870625,11.693,13.553,1.14,1.65,6073,4.34,1
112037211,3252.01,VPC+,9.066,4.363633,2352.703569,209.185732,-35.288655,11.134,13.262,0.84,0.87,5042,12.18,1
112037203,3253.01,NPC,11.066,4.362236,1619.606193,209.183763,-35.292244,11.636,14.27,0.7,0.78,4486,12.79,1
107506563,3254.01,VPC-,13.298,1.683281,2357.815759,212.73125,-31.23999,12.073,14.105,1,1.09,5629,5.45,1
83395136,3255.01,VPC,8.187,2.245834,2359.36326,214.967233,-28.921116,11.578,14.458,0.68,0.76,4377,8.37,1
322901324,3256.01,VPC,6.458,6.309631,2379.229157,124.321296,-78.014978,11.584,13.207,1.05,0.96,5829,15.23,1
76505260,3257.01,EB,29.102,2.533642,2356.441741,228.684426,-31.902205,12.089,14.091,1.12,1.36,6038,5.99,1
369789627,3258.01,PNEB,5.184,1.227961,2360.104827,157.015162,-85.529207,11.033,13.784,NaN,NaN,NaN,4.83,1
68523365,3259.01,VPC,11.312,3.447031,2359.440143,202.79298,-58.289066,11.736,13.66,1,0.9,5629,10.62,1
370138999,3260.01,PC,9.633,11.45201,2365.448337,48.785884,-75.722179,11.246,12.669,1.19,1.52,6193,14.93,1
358070912,3261.01,P,4.389,0.883128,3014.96281,47.72776,-73.532121,11.271,13.261,0.87,0.86,5151,4.29,1
280096473,3262.01,VPC+,10.834,12.877084,3018.710113,46.360016,-74.472782,11.06,12.671,1.09,1.11,5953,21.49,1
469821652,3263.01,VPC,7.862,5.615584,3101.903547,300.625285,-74.344518,10.876,12.737,1.11,1.51,5998,9.14,1
468055102,3264.01,VPC,14.723,3.313349,2057.259668,286.481891,-35.815744,11.887,13.272,1.42,1.56,6690,6.75,1
466167563,3265.01,VPC+,11.543,3.379297,2060.244413,299.089203,-60.177141,11.806,13.061,1.16,1.3,6141,7.7,1
451566438,3266.01,VPC-+,17.484,3.746281,2383.430313,270.948968,-86.309184,10.789,12.515,1.02,1.12,5737,9.17,1
410372968,3267.01,VPC+,11.026,2.767468,3098.317233,290.913589,-70.609426,11.824,13.45,1.07,1.41,5890,6.03,1
410358456,3268.01,VPC-,6.929,1.86413,2387.334771,60.053187,-87.912131,10.538,12.578,0.91,1.02,5293,6.08,1
410314178,3269.01,VPC+?,7.85,4.132031,2385.660727,37.612833,-84.053468,11.661,13.398,1.02,1.11,5727,9.81,1
407922734,3270.01,EB?,16.716,6.475126,2384.723497,290.676649,-76.322332,10.799,13.001,NaN,NaN,NaN,14.62,1
406236094,3271.01,VPC-,14.486,4.139447,2052.565337,292.968843,-52.64563,10.431,12.336,0.99,2.22,5617,4.87,1
388280249,3272.01,VPC,12.189,3.146714,2387.057454,126.257587,-85.15788,11.965,14.116,0.88,1.37,5197,6.32,1
372443687,3273.01,VPC+,13.666,4.295519,2052.958371,318.360625,-66.481443,11.428,12.959,1.06,0.95,5875,11.94,1
360822008,3274.01,VPC+,12.003,2.907508,2056.460855,304.233152,-55.874606,11.953,13.479,1.02,1.18,5709,7.33,1
325275736,3275.01,VPC,11.689,20.502077,2027.740648,318.35628,-73.064104,11.894,14.463,0.71,0.78,4511,36.15,1
320327056,3276.01,VPC+,11.383,7.032741,2048.053516,295.508579,-59.356337,11.388,13.456,0.83,0.83,5021,17.55,1
319568619,3277.01,VPC+,12.375,1.526589,2058.439281,290.856697,-54.330143,11.26,13.545,0.8,0.77,4887,6.72,1
304130406,3278.01,VPC,12.718,3.246426,1680.814641,291.866894,-62.094829,12.554,14.161,1.02,1.35,5729,6.88,1
179987678,3279.01,VPC,6.177,0.419145,3126.929466,11.09157,-75.62986,11.668,13.339,0.99,1.4,5616,1.68,1
290302491,3280.01,VPC-+,10.474,3.834899,2054.049655,328.277977,-77.198115,11.587,13.437,1.06,1.56,5849,6.76,1
254142310,3281.01,VPC+,10.195,9.310807,2052.424377,286.528874,-38.99045,10.263,11.87,1.21,1.89,6243,10.49,1
219924802,3282.01,APC,18.904,2.947834,2056.306599,298.522879,-53.381183,10.907,12.149,1.23,1.35,6296,6.88,1
201660996,3283.01,VPC+,14.18,3.502221,2055.629482,288.95117,-56.354245,11.471,12.997,1.1,1.21,5983,8.26,1
166220082,3284.01,VPC?,7.02,0.810222,2059.423389,295.192004,-49.420395,10.229,11.817,1.25,2.03,6329,1.94,1
114181798,3285.01,VPC-+,15.321,2.702276,2058.994886,295.31522,-35.246926,11.548,13.538,1.1,1.43,5969,5.91,1
113648563,3286.01,VPC+,11.827,2.032569,2060.316071,293.856889,-38.432203,11.52,13.85,0.82,0.85,4950,7.45,1
113117112,3287.01,VPC+,17.237,2.717641,2055.33599,292.757601,-31.633949,12.324,13.652,1.36,1.52,6567,5.97,1
79920467,3288.01,VPC+,12.383,1.433862,2057.730759,297.110354,-43.017914,11.421,14.979,0.64,0.67,3913,6.89,1
31786438,3289.01,VPC,12.617,1.425993,2059.527698,289.343338,-33.054774,11.838,13.515,1.09,1.75,5955,3.14,1
31697707,3290.01,NEB,10.658,3.910946,2059.767349,289.140223,-34.781578,10.329,11.773,1,1.54,5642,6.8,1
464593883,3291.01,VPC+,9.068,9.065377,1672.602312,286.967123,-63.991524,11.553,13.358,0.91,0.95,5302,18.62,1
464481762,3292.01,VPC,13.853,4.254521,3099.805391,284.211343,-61.717524,12.371,14.046,1.01,1.44,5674,7.73,1
464445045,3293.01,VPC+,14.973,2.589659,1679.954272,282.510779,-62.094163,12.51,13.533,1.4,1.75,6650,5.08,1
464280516,3294.01,VPC-+,14.278,2.565873,1680.360821,279.640654,-62.301924,10.312,12.534,0.9,1.37,5264,5.56,1
456574511,3295.01,VPC,13.274,3.437999,1676.059685,282.011308,-57.54536,12.432,13.755,1.19,1.44,6193,7.08,1
456560485,3296.01,VPC,11.921,5.94937,1678.204613,281.55891,-57.694246,11.365,13.094,0.99,1.15,5590,11.94,1
451538240,3297.01,VPC,14.341,3.934914,2382.02803,264.82533,-87.2994,12.031,13.64,1.19,1.61,6200,6.89,1
407772585,3298.01,VPC+,17.953,3.053786,2388.724951,274.804916,-71.793854,11.317,12.853,1.15,1.46,6103,6.36,1
390723664,3299.01,PC,6.961,2.926435,1676.816169,281.311367,-47.086355,12.129,14.17,0.86,0.8,5121,10.27,1
384299730,3300.01,VPC,9.646,6.692683,2381.701217,246.035068,-82.550693,11.677,13.387,1.08,1.75,5918,8.74,1
384016413,3301.01,PC,11.211,5.451593,2380.942313,240.470553,-78.602547,11.567,13.404,1.03,1.87,5773,7.03,1
383299778,3302.01,VPC,10.951,1.557025,3069.672142,185.131331,-84.916634,11.731,13.656,0.99,1.5,5590,3.75,1
381982417,3303.01,VPC,15.634,8.618746,2384.919206,284.048831,-70.249383,10.145,10.783,1.69,2.37,7400,8.91,1
381789320,3304.01,VPC+,13.137,3.493055,2384.958497,270.132277,-52.682912,11.087,12.655,1.1,1.42,5986,7.03,1
380775661,3305.01,VPC+,12.402,2.025289,2388.22904,269.546036,-62.477366,11.783,13.793,0.91,0.86,5297,7.56,1
369861731,3306.01,NPC,8.595,3.87804,2387.095741,161.043533,-86.32002,11.199,13.089,0.99,1.15,5617,8.99,1
369861728,3307.01,VPC,11.919,3.878436,1681.293829,161.038276,-86.31648,11.963,13.87,1,1.14,5636,9.09,1
365554300,3308.01,APC,8.433,0.761469,2388.727307,274.046114,-65.608027,12.237,13.944,NaN,NaN,NaN,3.51,1
365021641,3309.01,VPC+,12.231,7.483282,2382.076495,271.991963,-49.554932,10.745,12.224,0.91,1.06,5306,14.76,1
364072092,3310.01,VPC+,15.735,1.38282,2387.229823,267.44572,-53.407518,12.187,13.58,1.27,1.45,6362,3.9,1
337274055,3311.01,NEB,15.342,4.843572,2383.590441,269.063527,-57.100627,12.052,13.828,0.98,1.01,5552,11.88,1
332314607,3312.01,PC,23.709,5.389026,1672.498932,272.905634,-36.782023,11.181,13.2,1.14,1.27,6082,10.67,1
327210623,3313.01,NEB,11.478,2.128423,2384.957213,270.656991,-37.440173,9.653,16,NaN,NaN,3177,6.97,1
315398848,3314.01,PNEB?,8.375,1.367758,1679.63516,279.610687,-40.802254,11.266,13.043,0.97,1.03,5506,4.98,1
312030014,3315.01,VPC+,12.726,5.23308,2386.216984,264.934283,-73.377556,11.13,12.5,1.27,1.49,6375,9.22,1
311565540,3316.01,VPC+,10.204,4.066801,2385.08853,260.707036,-73.434801,12.443,14.099,1.04,0.98,5789,11.12,1
311292015,3317.01,VPC+,15.668,2.951999,2385.043204,258.402319,-74.30313,12.012,13.374,1.16,1.73,6136,5.27,1
310854881,3318.01,VPC+,16.338,12.877719,2374.800402,255.270943,-75.430181,12.332,13.928,0.97,1.03,5504,22.22,1
310267134,3319.01,NEB,6.462,0.543881,1681.713351,251.382638,-76.937696,12.344,14.258,0.9,0.98,5259,2.77,1
307320565,3320.01,VPC+,12.465,2.625748,2387.964411,267.895981,-63.005937,11.76,12.888,1.42,1.89,6693,4.76,1
306648160,3321.01,P,14.684,3.652531,1681.48892,265.760334,-65.008243,9.718,11.076,1.08,1.47,5930,6.99,1
306357884,3322.01,VPC?,12.025,1.057173,2387.911246,265.087582,-63.251836,10.74,12.091,1.24,2.53,6307,1.85,1
305512837,3323.01,NEB,11.465,3.022396,2386.357734,262.640802,-64.723025,11.227,13.73,0.74,0.75,4653,10.65,1
304695574,3324.01,VPC,12.089,2.80906,2386.640201,278.475053,-70.946164,11.988,13.683,1.06,1.52,5852,5.62,1
303617735,3325.01,VPC-,9.37,4.27321,2382.585819,272.205469,-59.891679,11.761,13.526,1.03,1.12,5749,9.97,1
301455423,3326.01,VPC+,14.294,1.066419,2387.102253,256.430399,-70.909598,12.177,13.766,1.07,1.18,5897,3.82,1
292477426,3327.01,VPC,13.345,4.179452,2382.156519,281.602143,-68.126053,11.564,12.986,1.17,1.96,6151,5.86,1
276647494,3328.01,PC,5.423,10.192325,2369.72302,266.123447,-79.59464,11.06,12.834,1.03,1.28,5767,15.56,1
256158543,3329.01,VPC+,13.678,5.064828,2386.788351,266.881038,-79.466671,10.776,12.13,1.29,1.34,6411,10.05,1
255768108,3330.01,VPC+,17.386,1.08152,2387.736148,268.693287,-53.392887,11.615,13.006,1.22,1.78,6260,2.66,1
194795551,3331.01,P,12.122,2.01802,2383.760485,271.324165,-34.107098,10.068,11.635,0.98,0.96,5544,6.98,1
194179013,3332.01,NEB,15.548,3.178528,2384.151235,271.039742,-34.120348,9.394,14.3,NaN,NaN,3116,9.1,1
193782529,3333.01,PC,35.592,3.982348,1674.781485,270.881486,-35.447285,12.026,14.443,1.11,1.82,6003,6,1
160930264,3334.01,VPC+,17.011,1.924295,1680.862806,276.04177,-51.036613,12.151,13.307,1.25,1.48,6324,4.73,1
120033290,3335.01,VPC-,12.689,2.265394,1682.073691,279.109364,-57.452399,11.483,13.27,0.98,1.86,5568,3.88,1
119950057,3336.01,VPC-,21.809,10.182269,1681.503016,278.746818,-55.663383,11.641,13.704,1.2,1.78,6217,11.78,1
